"id","a2.pos","z","t","r.z","z.o","a1","a2","u","v","d1","d2","x1","x2"
3187,1,0,47.9376617060817,1,0,0,2.02838407186135,2.02838407186135,Inf,0,0,0,1
3188,2,0,59.1662305483596,1,0,0.861293066498583,1.71840972939246,1.71840972939246,Inf,0,0,1,1
3189,1,0,58.5552211388599,0,2,0,1.05049628077366,1.05049628077366,Inf,0,0,1,1
3190,3,0,74.2016951427003,0,2,2.96424114005222,3.55293936116424,3.55293936116424,Inf,0,0,1,1
3191,2,0,11.6570971991514,1,0,1.76134824405191,3.01791017349822,3.01791017349822,Inf,0,0,1,1
3192,2,0,130.017967391737,0,2,1.71129089271131,3.16648583938301,3.16648583938301,Inf,0,0,0,0
3193,2,0,40.7762159914996,0,2,3.3014087700143,5.43993919622492,5.43993919622492,Inf,0,0,0,0
3194,1,0,418.509080440676,1,0,0,1.12530115990742,1.12530115990742,Inf,0,0,0,0
3195,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3196,1,0,58.0814492644449,1,0,0,0.580649057124366,0.580649057124366,Inf,0,0,0,1
3197,1,0,26.0888354064745,1,0,0,1.98305551360308,1.98305551360308,Inf,0,0,1,1
3198,3,0,11.9799132698449,0,2,2.18464992589965,3.81165505335338,3.81165505335338,Inf,0,0,0,1
3199,0,1,0,1,1,0,0,0,Inf,1,1,1,0
3200,1,0,10.5373247287321,1,0,0,1.21742588834188,1.21742588834188,Inf,0,0,1,1
3201,4,0,18.5935530867265,1,0,3.85802556926409,4.90980412648283,4.90980412648283,Inf,0,0,0,1
3202,0,0,27.6011128207265,1,0,0,0,0,Inf,0,0,0,1
3203,1,0,0.591159682690007,1,0,0,1.67024544316797,0,1.67024544316797,0,1,1,1
3204,2,0,278.568764479567,1,0,1.95715409417471,4.4339523600483,4.4339523600483,Inf,0,0,0,0
3205,4,0,102.48873083386,1,0,5.28093074394315,5.68179499672772,5.68179499672772,Inf,0,0,1,0
3206,2,0,1.0789845600037,0,2,0.806292698615603,1.92207443125298,0.806292698615603,1.92207443125298,0,1,1,1
3207,3,0,89.9603138755791,1,0,2.98760946867202,4.38305122164816,4.38305122164816,Inf,0,0,0,1
3208,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3209,1,0,34.4848094118739,1,0,0,1.64662852932725,1.64662852932725,Inf,0,0,1,1
3210,2,0,47.4248443914128,0,2,1.6162251941133,3.79055964023419,3.79055964023419,Inf,0,0,0,1
3211,0,0,188.611667738148,1,0,0,0,0,Inf,0,0,0,0
3212,3,0,190.791489983655,1,0,2.08708536275206,4.41800476206734,4.41800476206734,Inf,0,0,1,1
3213,2,0,37.1849055233507,0,2,1.6715719633533,3.60619219583154,3.60619219583154,Inf,0,0,0,1
3214,2,0,14.4302565880919,1,0,1.39207503031456,2.92562523238689,2.92562523238689,Inf,0,0,1,1
3215,2,0,144.512589126705,0,2,1.33629417415117,2.62746532240808,2.62746532240808,Inf,0,0,0,0
3216,3,0,100.627878806352,1,0,2.20907677545153,3.51755780357679,3.51755780357679,Inf,0,0,1,1
3217,4,0,107.272046627304,1,0,3.82428037081314,5.23947600071089,5.23947600071089,Inf,0,0,0,0
3218,0,0,81.1397199936237,1,0,0,0,0,Inf,0,0,1,1
3219,2,0,16.7848319203684,0,2,1.51754605502602,4.1388548102977,4.1388548102977,Inf,0,0,0,0
3220,3,0,345.697258050408,1,0,1.51114914645925,3.22162572276999,3.22162572276999,Inf,0,0,0,0
3221,2,0,17.6941298086484,1,0,1.53064378034893,3.60216837557572,3.60216837557572,Inf,0,0,0,0
3222,1,0,151.585038622977,1,0,0,2.2541940756417,2.2541940756417,Inf,0,0,0,0
3223,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3224,1,0,433.967800511633,1,0,0,1.77624782740259,1.77624782740259,Inf,0,0,1,0
3225,3,0,37.4897990752546,1,0,3.31996854227698,4.73862684903492,4.73862684903492,Inf,0,0,0,0
3226,2,0,90.9519431904032,1,0,0.777848733791253,2.33508827125456,2.33508827125456,Inf,0,0,0,0
3227,1,0,12.2848126951248,1,0,0,1.42196365831834,1.42196365831834,Inf,0,0,1,1
3228,1,0,30.4427285095484,1,0,0,0.495702056754002,0.495702056754002,Inf,0,0,0,0
3229,2,0,149.989272876002,1,0,2.00159648831338,4.17478209447319,4.17478209447319,Inf,0,0,0,0
3230,3,0,153.008675131613,1,0,3.88116313797853,5.02006879613236,5.02006879613236,Inf,0,0,0,0
3231,2,0,45.1815591934146,1,0,0.861110133258873,3.95916868556473,3.95916868556473,Inf,0,0,0,1
3232,1,0,60.9758310644604,1,0,0,2.92697445756178,2.92697445756178,Inf,0,0,1,1
3233,0,0,10.6707113241947,1,0,0,0,0,Inf,0,0,1,1
3234,1,0,37.061131641719,0,2,0,3.05266751095696,3.05266751095696,Inf,0,0,0,0
3235,3,0,117.364065824689,1,0,2.57676083620051,3.89232768625786,3.89232768625786,Inf,0,0,1,0
3236,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3237,0,0,55.487902815931,1,0,0,0,0,Inf,0,0,1,1
3238,2,0,28.5186372323278,1,0,2.13191750209008,4.98315527340436,4.98315527340436,Inf,0,0,1,1
3239,1,0,44.8701682765349,0,2,0,0.562623522501558,0.562623522501558,Inf,0,0,0,1
3240,0,0,94.3600506061808,1,0,0,0,0,Inf,0,0,1,1
3241,4,0,70.0109641703222,1,0,2.99493674454415,5.45548801574807,5.45548801574807,Inf,0,0,1,0
3242,1,0,47.0847070060573,0,2,0,0.933726315589838,0.933726315589838,Inf,0,0,0,1
3243,3,0,35.3714246766586,1,0,2.84515228424573,5.11805783743904,5.11805783743904,Inf,0,0,1,1
3244,2,0,21.5084873330599,1,0,1.85757041470862,4.52417188248193,4.52417188248193,Inf,0,0,1,1
3245,0,0,19.603244146228,1,0,0,0,0,Inf,0,0,1,1
3246,3,0,403.716570708114,1,0,3.18326944505195,5.40284157855026,5.40284157855026,Inf,0,0,1,0
3247,2,0,17.6010828561868,1,0,1.17492393386254,2.38371790221214,2.38371790221214,Inf,0,0,1,1
3248,1,0,65.313997274668,0,2,0,1.47702824090137,1.47702824090137,Inf,0,0,1,0
3249,2,0,7.4466743812294,1,0,1.06626497334653,3.28719754297823,3.28719754297823,Inf,0,0,1,0
3250,1,0,79.747927874475,0,2,0,1.22695731573255,1.22695731573255,Inf,0,0,0,0
3251,2,0,124.77797631236,0,2,1.25501722803362,3.02095661972894,3.02095661972894,Inf,0,0,1,1
3252,1,0,0.259483215979611,1,0,0,2.59086471360264,0,2.59086471360264,0,1,1,1
3253,2,0,46.2185097686685,1,0,0.845053980846763,2.62078786410634,2.62078786410634,Inf,0,0,0,0
3254,2,0,1.91815979399458,1,0,1.09611235023968,1.74863138664223,1.74863138664223,Inf,0,0,1,1
3255,3,0,16.7356459100514,0,2,2.07096631034248,3.38632162906348,3.38632162906348,Inf,0,0,1,1
3256,1,0,20.8809667992861,1,0,0,1.14334518093248,1.14334518093248,Inf,0,0,1,1
3257,2,0,22.1582502288192,1,0,2.12974290298163,4.02827205867569,4.02827205867569,Inf,0,0,1,1
3258,2,0,117.474157039628,1,0,2.54275409230994,4.14193619816605,4.14193619816605,Inf,0,0,1,0
3259,0,0,97.5353228934217,1,0,0,0,0,Inf,0,0,1,1
3260,1,0,43.1845807836553,1,0,0,1.31032402240431,1.31032402240431,Inf,0,0,1,0
3261,2,0,1.44767644623117,1,0,0.793935154641315,3.40947850586017,0.793935154641315,3.40947850586017,0,1,1,1
3262,3,0,35.8825533600112,1,0,3.63312138180168,4.72995004020511,4.72995004020511,Inf,0,0,1,0
3263,3,0,10.5368611177644,1,0,2.40039755045396,3.17641416704162,3.17641416704162,Inf,0,0,1,1
3264,1,0,63.4552768056072,1,0,0,2.26149718669914,2.26149718669914,Inf,0,0,1,1
3265,1,0,63.9891867381121,1,0,0,1.97262524874586,1.97262524874586,Inf,0,0,0,1
3266,2,0,35.8933319966251,1,0,0.713780005395105,2.5500852339527,2.5500852339527,Inf,0,0,1,1
3267,2,0,97.0626190520299,0,2,2.03553294872387,3.70532697266936,3.70532697266936,Inf,0,0,1,0
3268,2,0,2.50446636710357,0,2,1.34131072376414,2.44513662930569,2.44513662930569,Inf,0,0,0,0
3269,1,0,10.0479277593683,1,0,0,0.991444191825115,0.991444191825115,Inf,0,0,1,0
3270,2,0,117.136811740317,1,0,0.925347884325053,2.3407127622458,2.3407127622458,Inf,0,0,0,0
3271,1,0,254.361536661006,0,2,0,1.33832389588862,1.33832389588862,Inf,0,0,0,0
3272,1,0,33.3141500624201,1,0,0,1.40851228390361,1.40851228390361,Inf,0,0,1,1
3273,4,0,153.933699340158,1,0,4.29734756192961,4.85363003266333,4.85363003266333,Inf,0,0,0,0
3274,2,0,2.72450128937545,1,0,1.3371039338715,2.92363171976789,1.3371039338715,2.92363171976789,0,1,1,0
3275,0,0,231.967686725866,1,0,0,0,0,Inf,0,0,1,0
3276,1,0,2.3209291387249,0,2,0,2.40161943337893,0,2.40161943337893,2,1,0,1
3277,0,1,0,0,2,0,0,0,Inf,2,2,1,1
3278,2,0,79.3215981778072,1,0,1.02910864932651,2.12579870748765,2.12579870748765,Inf,0,0,1,1
3279,2,0,101.891629749573,1,0,0.909398207345306,2.34870053796562,2.34870053796562,Inf,0,0,1,0
3280,3,0,299.215130775497,1,0,2.81167963182948,4.62212600640091,4.62212600640091,Inf,0,0,1,0
3281,2,0,41.1159603177034,1,0,2.00118440766069,3.61161326430467,3.61161326430467,Inf,0,0,0,0
3282,1,0,38.8096566585825,1,0,0,1.93260311477444,1.93260311477444,Inf,0,0,1,1
3283,2,0,3.4194157542671,0,2,2.07629477648532,3.16869739763499,3.16869739763499,Inf,0,0,0,0
3284,1,0,0.573659517126965,1,0,0,1.18137159441808,0,1.18137159441808,0,1,0,0
3285,1,0,22.921994920031,1,0,0,2.1147942999973,2.1147942999973,Inf,0,0,1,0
3286,3,0,69.5673868505909,1,0,2.45920460159529,4.19370222916216,4.19370222916216,Inf,0,0,1,1
3287,2,0,3.01130290950399,1,0,1.02783761211506,3.25266825358701,1.02783761211506,3.25266825358701,0,1,0,1
3288,2,0,1.96290355183441,1,0,1.58702126042635,2.98332318661263,1.58702126042635,2.98332318661263,0,1,0,1
3289,3,0,205.07882032797,1,0,3.65634335696003,4.52094454470665,4.52094454470665,Inf,0,0,0,0
3290,1,0,29.3196320516124,0,2,0,1.5389734139568,1.5389734139568,Inf,0,0,0,1
3291,1,0,64.1843704245217,1,0,0,1.97810758480612,1.97810758480612,Inf,0,0,1,1
3292,2,0,53.3082744580067,1,0,1.52021714708649,2.01081087671361,2.01081087671361,Inf,0,0,0,1
3293,1,0,425.049534906404,1,0,0,0.573660565302429,0.573660565302429,Inf,0,0,0,0
3294,1,0,121.395772112568,1,0,0,1.97706423473992,1.97706423473992,Inf,0,0,1,0
3295,1,0,19.6643929996509,1,0,0,1.84639008042496,1.84639008042496,Inf,0,0,1,0
3296,1,0,113.670605152042,1,0,0,1.62805497606227,1.62805497606227,Inf,0,0,0,0
3297,2,0,73.5518162411853,1,0,1.12346110838547,4.33905696325077,4.33905696325077,Inf,0,0,0,0
3298,3,0,148.039580957954,1,0,2.41103281824414,3.93802616580307,3.93802616580307,Inf,0,0,0,0
3299,2,0,1.87229725758171,1,0,0.630737392954912,2.06501618229251,0.630737392954912,2.06501618229251,0,1,0,0
3300,1,0,223.646100450358,0,2,0,0.85491916255946,0.85491916255946,Inf,0,0,0,0
3301,2,0,5.68649971013922,1,0,1.42168000168579,4.42896794445628,4.42896794445628,Inf,0,0,1,1
3302,1,1,0,0,2,0,0.742207529488248,0,0.742207529488248,2,1,1,0
3303,3,0,19.7892501425647,1,0,2.55437410991126,4.28193254651226,4.28193254651226,Inf,0,0,1,1
3304,0,0,420.300687335413,1,0,0,0,0,Inf,0,0,1,0
3305,0,0,39.3176719210651,1,0,0,0,0,Inf,0,0,1,1
3306,1,0,51.9729293260989,1,0,0,1.55704128781529,1.55704128781529,Inf,0,0,0,0
3307,1,0,91.6978389470244,1,0,0,2.54860826951312,2.54860826951312,Inf,0,0,1,0
3308,0,0,297.098146363414,1,0,0,0,0,Inf,0,0,0,0
3309,3,0,49.7993946746168,1,0,3.60360326549451,4.80724319631173,4.80724319631173,Inf,0,0,1,0
3310,2,0,249.868137929985,0,2,1.11783997537509,3.59073037086403,3.59073037086403,Inf,0,0,0,0
3311,0,1,0,1,1,0,0,0,Inf,1,1,0,0
3312,0,0,175.547147506673,1,0,0,0,0,Inf,0,0,0,0
3313,3,0,31.9009585658421,1,0,3.22558296924416,5.30219269684414,5.30219269684414,Inf,0,0,1,1
3314,1,0,9.05535318257802,1,0,0,3.68647475350715,3.68647475350715,Inf,0,0,0,1
3315,3,0,587.132873556373,1,0,3.05453144941814,4.72972078320405,4.72972078320405,Inf,0,0,1,0
3316,3,0,23.6276642053274,0,2,1.98503467240212,3.60647661542442,3.60647661542442,Inf,0,0,0,1
3317,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3318,4,0,45.7288780808003,1,0,2.68835539601797,4.42198961596566,4.42198961596566,Inf,0,0,0,1
3319,2,0,13.7600028221502,1,0,0.776398937230118,2.18734286404407,2.18734286404407,Inf,0,0,0,0
3320,1,0,6.22208773368382,1,0,0,1.65168761427286,1.65168761427286,Inf,0,0,0,1
3321,1,0,5.00077458515202,0,2,0,2.01262834706023,2.01262834706023,Inf,0,0,0,1
3322,3,0,33.5805075928637,1,0,2.52718329904603,3.83957167465275,3.83957167465275,Inf,0,0,0,1
3323,1,0,240.30032648844,1,0,0,1.56097124186176,1.56097124186176,Inf,0,0,1,0
3324,2,0,26.8799561243664,1,0,0.553333778955942,1.7843628450543,1.7843628450543,Inf,0,0,0,1
3325,3,0,36.2419058944238,1,0,3.71921752906164,5.7379808476221,5.7379808476221,Inf,0,0,1,1
3326,2,0,6.65336709458373,1,0,1.7408858363304,3.22199826646862,3.22199826646862,Inf,0,0,1,0
3327,0,0,57.3377035212621,1,0,0,0,0,Inf,0,0,0,1
3328,2,0,559.740270787675,1,0,1.61246143542005,2.61547017134935,2.61547017134935,Inf,0,0,1,0
3329,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3330,2,0,51.3109182070238,1,0,1.87024800921091,2.88904876999546,2.88904876999546,Inf,0,0,1,1
3331,1,0,61.0232168489415,0,2,0,1.34530594538937,1.34530594538937,Inf,0,0,1,0
3332,2,0,108.695445589203,0,2,1.31680640272949,3.65056119672829,3.65056119672829,Inf,0,0,0,0
3333,4,0,531.757729608165,1,0,3.19929025039803,5.4185652329112,5.4185652329112,Inf,0,0,1,0
3334,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3335,2,0,284.307169435804,1,0,0.552223101923402,1.5095624030581,1.5095624030581,Inf,0,0,1,0
3336,0,0,0.669391464249053,1,0,0,0,0,Inf,0,0,1,1
3337,1,0,114.119083635978,0,2,0,0.964158262463168,0.964158262463168,Inf,0,0,0,0
3338,1,0,80.6227690193607,1,0,0,1.01916703496811,1.01916703496811,Inf,0,0,0,0
3339,2,0,44.4333359025508,0,2,1.36293052611983,3.88404468218154,3.88404468218154,Inf,0,0,0,0
3340,2,0,8.52249006765445,1,0,2.01608459703061,4.57285326179124,4.57285326179124,Inf,0,0,1,0
3341,1,0,46.3113284285322,1,0,0,2.63482017447417,2.63482017447417,Inf,0,0,1,1
3342,2,0,64.4709670355592,1,0,1.41210839001212,3.55177078877095,3.55177078877095,Inf,0,0,1,1
3343,2,0,323.850242872999,1,0,1.71921142658163,3.5552591910159,3.5552591910159,Inf,0,0,0,0
3344,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3345,1,0,114.504582627218,1,0,0,1.36440225931108,1.36440225931108,Inf,0,0,1,1
3346,1,0,170.653454236672,1,0,0,1.34409095583534,1.34409095583534,Inf,0,0,1,0
3347,1,0,65.5729358665282,1,0,0,1.41778961076489,1.41778961076489,Inf,0,0,1,1
3348,2,0,23.8659515085325,0,2,1.90839637646212,2.75431910612898,2.75431910612898,Inf,0,0,0,0
3349,3,0,47.8532919899722,1,0,2.7210375809441,4.1153209159281,4.1153209159281,Inf,0,0,1,1
3350,2,0,49.204041526142,1,0,1.87415164764776,3.18963877222076,3.18963877222076,Inf,0,0,1,1
3351,0,0,40.4712703868502,1,0,0,0,0,Inf,0,0,1,1
3352,0,1,0,1,1,0,0,0,Inf,1,1,0,0
3353,1,0,30.957110197569,0,2,0,0.445153107432798,0.445153107432798,Inf,0,0,1,1
3354,3,0,8.47575565951654,1,0,4.15200012212023,5.37103200252451,5.37103200252451,Inf,0,0,1,1
3355,2,0,26.474713106675,0,2,1.58672735727302,2.7793061189722,2.7793061189722,Inf,0,0,0,1
3356,1,0,50.431118503659,1,0,0,2.37264285010859,2.37264285010859,Inf,0,0,1,1
3357,2,0,216.911033933154,0,2,1.67578943621587,3.45976985662706,3.45976985662706,Inf,0,0,0,0
3358,2,0,91.0852880749824,0,2,1.14274083569076,1.96018982037019,1.96018982037019,Inf,0,0,0,0
3359,3,0,267.158120269691,1,0,3.39879118747032,4.41744279101501,4.41744279101501,Inf,0,0,0,0
3360,1,0,1.87760329227238,1,0,0,2.09884629325767,0,2.09884629325767,0,1,1,1
3361,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3362,3,0,19.6426660380505,0,2,3.25465451165398,4.5640382180321,4.5640382180321,Inf,0,0,0,1
3363,1,0,445.646562716052,1,0,0,1.86198789652018,1.86198789652018,Inf,0,0,0,0
3364,3,0,11.0511839270293,1,0,3.08505881689608,4.26015275891064,4.26015275891064,Inf,0,0,0,0
3365,0,0,1.00505777020806,0,2,0,0,0,Inf,2,2,0,1
3366,1,1,0,0,2,0,1.06623869960019,0,1.06623869960019,2,1,0,1
3367,1,0,4.41614492863573,1,0,0,1.36865813523305,1.36865813523305,Inf,0,0,0,1
3368,1,0,64.4455379595841,1,0,0,1.48474018658798,1.48474018658798,Inf,0,0,1,1
3369,4,0,158.183857924586,1,0,4.06753214764584,5.38240911739872,5.38240911739872,Inf,0,0,1,0
3370,2,0,79.9518206991767,1,0,0.788437161764991,1.61371940559016,1.61371940559016,Inf,0,0,0,1
3371,2,0,131.175507109114,1,0,1.07271584227467,4.0851041996062,4.0851041996062,Inf,0,0,0,0
3372,0,0,22.1122275210958,1,0,0,0,0,Inf,0,0,1,1
3373,1,0,2.18785787949526,1,0,0,3.23436598123721,0,3.23436598123721,0,1,1,1
3374,3,0,2.09435661924049,1,0,1.6517135886714,2.56213415576683,1.6517135886714,2.56213415576683,0,1,1,1
3375,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3376,1,0,80.8072695354135,1,0,0,1.56444597443398,1.56444597443398,Inf,0,0,1,0
3377,3,0,81.143232498084,0,2,2.90575314202243,3.65336179389503,3.65336179389503,Inf,0,0,0,0
3378,3,0,65.125309941699,1,0,2.69783584650868,3.54694737691357,3.54694737691357,Inf,0,0,1,0
3379,1,0,14.310512081476,1,0,0,2.75207604736046,2.75207604736046,Inf,0,0,1,1
3380,3,0,5.55008804759369,1,0,2.60405082668205,4.59895378204503,4.59895378204503,Inf,0,0,1,1
3381,1,0,7.08591568776431,1,0,0,0.977580723240426,0.977580723240426,Inf,0,0,1,0
3382,0,0,36.9527725395343,1,0,0,0,0,Inf,0,0,1,1
3383,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3384,1,0,209.892551924381,1,0,0,1.79680658613224,1.79680658613224,Inf,0,0,1,0
3385,4,0,9.66559930766657,1,0,4.01570277268002,5.11997408015806,5.11997408015806,Inf,0,0,1,1
3386,1,0,12.3321446664412,1,0,0,0.851790434796156,0.851790434796156,Inf,0,0,0,0
3387,2,0,10.7730588164609,1,0,1.03991993046329,1.92567423949661,1.92567423949661,Inf,0,0,0,1
3388,3,0,70.6240077102056,1,0,2.05709324103944,3.73113805165131,3.73113805165131,Inf,0,0,1,0
3389,2,0,209.553296378643,1,0,2.81371541668875,4.01062265440232,4.01062265440232,Inf,0,0,1,0
3390,0,1,0,1,1,0,0,0,Inf,1,1,1,0
3391,2,0,171.746197277833,1,0,1.62272358906203,3.09637531981833,3.09637531981833,Inf,0,0,1,0
3392,1,0,63.280692647498,1,0,0,1.61340947719801,1.61340947719801,Inf,0,0,0,1
3393,2,0,46.2841741477125,1,0,1.54321185047389,3.66063565371665,3.66063565371665,Inf,0,0,1,0
3394,1,0,13.8213826857512,1,0,0,0.998159610731659,0.998159610731659,Inf,0,0,1,1
3395,1,0,106.883968608926,1,0,0,1.88961324608135,1.88961324608135,Inf,0,0,1,0
3396,1,0,83.6961487746783,1,0,0,1.72705640534159,1.72705640534159,Inf,0,0,1,0
3397,1,0,769.099168126686,1,0,0,1.81977538638309,1.81977538638309,Inf,0,0,0,0
3398,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3399,0,0,15.4731847155436,1,0,0,0,0,Inf,0,0,1,0
3400,2,0,145.689035037087,1,0,0.83490103334793,2.53548517339367,2.53548517339367,Inf,0,0,0,0
3401,2,0,201.733832752123,1,0,2.28284172307681,4.3050180007349,4.3050180007349,Inf,0,0,0,0
3402,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3403,3,0,11.8492954951874,1,0,1.84358260879443,3.66722277607477,3.66722277607477,Inf,0,0,1,1
3404,1,0,20.163634026304,1,0,0,1.26466595433702,1.26466595433702,Inf,0,0,0,1
3405,1,0,1.13071397748176,1,0,0,1.37736392148911,0,1.37736392148911,0,1,1,1
3406,4,0,383.186215362248,1,0,5.05445927131821,5.9877906252317,5.9877906252317,Inf,0,0,0,0
3407,2,0,173.82769636584,1,0,0.846340365809699,1.94213723153253,1.94213723153253,Inf,0,0,0,0
3408,3,0,61.8740869220803,1,0,3.19184696222652,5.50152964026506,5.50152964026506,Inf,0,0,1,0
3409,3,0,9.53467021383605,1,0,2.33049693400533,3.39465347524632,3.39465347524632,Inf,0,0,1,1
3410,2,0,48.592664531186,1,0,2.37239404650627,5.05791222303123,5.05791222303123,Inf,0,0,0,1
3411,2,0,2.86491863910524,1,0,2.06326035233384,2.97056739180204,2.06326035233384,2.97056739180204,0,1,1,0
3412,2,0,162.835154672978,1,0,1.91163925814559,3.85809683061862,3.85809683061862,Inf,0,0,1,0
3413,2,0,74.8208318150051,0,2,1.31450892523377,2.62519958125441,2.62519958125441,Inf,0,0,1,1
3414,1,0,171.296808262649,0,2,0,3.23521356151023,3.23521356151023,Inf,0,0,0,0
3415,0,0,27.0458357278752,1,0,0,0,0,Inf,0,0,1,1
3416,1,0,144.941664646336,1,0,0,1.31314975504888,1.31314975504888,Inf,0,0,1,0
3417,2,0,154.047467344755,1,0,1.78290444721332,2.65557671130985,2.65557671130985,Inf,0,0,1,1
3418,1,0,141.237094726844,1,0,0,1.77669211604113,1.77669211604113,Inf,0,0,0,0
3419,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3420,2,0,7.14519448469367,1,0,0.923911033418962,1.94683383483142,1.94683383483142,Inf,0,0,1,1
3421,1,0,275.306472673911,0,2,0,1.74124121538029,1.74124121538029,Inf,0,0,0,0
3422,2,0,251.524239684847,1,0,1.62769083084371,4.41528716883348,4.41528716883348,Inf,0,0,0,0
3423,2,0,8.53253773088293,1,0,1.27622142349029,2.23340468134035,2.23340468134035,Inf,0,0,1,1
3424,1,0,52.6371237089189,1,0,0,1.11193202356609,1.11193202356609,Inf,0,0,1,0
3425,2,0,22.0210134597911,1,0,2.22229140459422,4.96300962882737,4.96300962882737,Inf,0,0,0,1
3426,4,0,130.876133494193,0,2,4.40475824413777,5.45867703196783,5.45867703196783,Inf,0,0,0,0
3427,2,0,24.5136731323142,1,0,1.98891613009792,3.48663252257389,3.48663252257389,Inf,0,0,0,0
3428,0,0,126.053883291186,0,2,0,0,0,Inf,2,2,0,0
3429,0,0,391.066028678031,1,0,0,0,0,Inf,0,0,1,0
3430,2,0,58.7249795875714,1,0,0.683229083426363,2.61201376456772,2.61201376456772,Inf,0,0,1,0
3431,3,0,114.565357754373,1,0,3.13866501478159,4.84430710740406,4.84430710740406,Inf,0,0,1,0
3432,0,0,173.802639536583,0,2,0,0,0,Inf,2,2,0,1
3433,1,0,175.089619174046,1,0,0,1.27514138976129,1.27514138976129,Inf,0,0,1,0
3434,0,0,18.7076189914038,1,0,0,0,0,Inf,0,0,0,0
3435,1,0,116.709474312146,1,0,0,0.541080419445269,0.541080419445269,Inf,0,0,0,1
3436,2,0,21.3700230720942,1,0,1.34174839919931,2.50445111748642,2.50445111748642,Inf,0,0,1,1
3437,2,0,109.68847452757,0,2,2.42836522109503,3.99997599866148,3.99997599866148,Inf,0,0,1,0
3438,0,0,312.642779403923,1,0,0,0,0,Inf,0,0,1,0
3439,3,0,277.186529276373,1,0,3.22618594209401,4.23888833306117,4.23888833306117,Inf,0,0,1,0
3440,2,0,155.8112187598,0,2,1.7960043007877,4.29729557091094,4.29729557091094,Inf,0,0,1,1
3441,2,0,103.959966679299,1,0,2.23457717105855,3.52083089269311,3.52083089269311,Inf,0,0,1,1
3442,1,0,11.4772134560047,1,0,0,0.330927332980327,0.330927332980327,Inf,0,0,0,0
3443,0,0,126.674974362857,1,0,0,0,0,Inf,0,0,0,0
3444,2,0,22.5190292622588,1,0,2.23577394182286,3.94130725910548,3.94130725910548,Inf,0,0,1,1
3445,0,0,26.6375326448425,1,0,0,0,0,Inf,0,0,0,1
3446,2,0,31.8931344552035,1,0,0.803608810717117,2.23527985171286,2.23527985171286,Inf,0,0,1,1
3447,1,0,40.037411596823,1,0,0,1.8284694137971,1.8284694137971,Inf,0,0,1,0
3448,1,0,334.014918897227,1,0,0,0.986873190159967,0.986873190159967,Inf,0,0,0,0
3449,1,0,186.751275162151,1,0,0,2.08371598453915,2.08371598453915,Inf,0,0,1,0
3450,2,0,291.928034628978,1,0,1.31590230239212,2.4903176316094,2.4903176316094,Inf,0,0,0,0
3451,2,0,19.5506228042016,1,0,1.79809518318654,4.80723866107543,4.80723866107543,Inf,0,0,1,1
3452,1,0,13.9035122973256,1,0,0,0.674080433846761,0.674080433846761,Inf,0,0,0,0
3453,3,0,35.7432395201997,0,2,2.77154312575218,4.56687099582974,4.56687099582974,Inf,0,0,0,0
3454,0,1,0,1,1,0,0,0,Inf,1,1,0,0
3455,1,1,0,0,2,0,0.851631499662891,0,0.851631499662891,2,1,0,1
3456,0,0,111.176963067617,0,2,0,0,0,Inf,2,2,0,0
3457,3,0,28.4697373604214,1,0,5.41246567504253,5.88896203749429,5.88896203749429,Inf,0,0,1,1
3458,1,0,127.219915763614,1,0,0,1.03274581238568,1.03274581238568,Inf,0,0,0,0
3459,1,0,408.804863755147,0,2,0,1.30135745589329,1.30135745589329,Inf,0,0,0,0
3460,3,0,269.982606533965,1,0,2.30571722680013,3.5995088901359,3.5995088901359,Inf,0,0,1,0
3461,2,0,15.1581506932188,1,0,2.38788678391083,3.41798898369686,3.41798898369686,Inf,0,0,0,1
3462,1,0,488.735046119104,1,0,0,1.2563626619564,1.2563626619564,Inf,0,0,1,0
3463,2,0,20.2229256887993,1,0,1.02113010555178,2.32348233620487,2.32348233620487,Inf,0,0,1,1
3464,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3465,1,0,123.108312478228,1,0,0,1.33324358774703,1.33324358774703,Inf,0,0,1,0
3466,0,1,0,1,1,0,0,0,Inf,1,1,1,1
3467,4,0,97.630735001833,1,0,2.27188957827967,4.01685323723614,4.01685323723614,Inf,0,0,0,0
3468,3,0,198.952915552211,1,0,1.84739336421268,4.91719083882627,4.91719083882627,Inf,0,0,1,0
3469,2,0,188.888564595961,0,2,2.05395427588062,3.44436314554534,3.44436314554534,Inf,0,0,0,0
3470,1,0,100.89042909393,1,0,0,2.13448104577866,2.13448104577866,Inf,0,0,0,0
